invoice_id,customer_id,amount,tax_amount,total_amount,status,due_date,date
1335,768,194533.71,25289.38,219823.09,overdue,2026-06-19,2026-06-12
1336,84,100925.13,13120.27,114045.4,paid,2025-08-12,2025-06-13
1337,4882,60607.98,7879.04,68487.02,overdue,2024-11-20,2024-09-21
1338,4998,118756.26,15438.31,134194.57,paid,2024-03-23,2024-02-07
1339,2879,89594.15,11647.24,101241.39,pending,2026-05-08,2026-05-01
1340,4670,21303.92,2769.51,24073.43,paid,2026-04-21,2026-04-14
1341,1198,106820.53,13886.67,120707.2,overdue,2026-06-20,2026-06-05
1342,4166,98981.91,12867.65,111849.56,pending,2024-06-15,2024-04-16
1343,6643,23853.72,3100.98,26954.7,partial,2026-03-08,2026-01-07
1344,2094,144198.8,18745.84,162944.64,paid,2024-07-04,2024-06-27
1345,9620,21432.52,2786.23,24218.75,overdue,2025-01-29,2024-12-30
1346,5943,163541.34,21260.37,184801.71,overdue,2024-12-17,2024-11-02
1347,9051,56912.85,7398.67,64311.52,pending,2026-07-06,2026-05-22
1348,5967,41279.4,5366.32,46645.72,paid,2024-03-12,2024-01-12
1349,4293,170162.6,22121.14,192283.74,paid,2025-03-25,2025-03-10
1350,4537,156041.96,20285.45,176327.41,pending,2025-10-08,2025-08-24
1351,6166,191156.75,24850.38,216007.13,pending,2026-06-05,2026-04-21
1352,5039,60083.82,7810.9,67894.72,paid,2026-04-09,2026-04-02
1353,3976,86749.13,11277.39,98026.52,overdue,2024-09-20,2024-09-13
1354,9508,39957.87,5194.52,45152.39,pending,2024-12-02,2024-11-02
1355,5545,156071.22,20289.26,176360.48,paid,2024-07-08,2024-05-09
1356,2606,60781.95,7901.65,68683.6,paid,2025-11-28,2025-09-29
1357,5344,95727.56,12444.58,108172.14,paid,2024-07-27,2024-05-28
1358,241,125946.53,16373.05,142319.58,pending,2024-10-23,2024-10-16
1359,6249,45101.8,5863.23,50965.03,paid,2025-09-02,2025-07-19
1360,3715,33664.57,4376.39,38040.96,paid,2025-05-17,2025-05-10
1361,3622,155925.88,20270.36,176196.24,paid,2025-08-02,2025-07-26
1362,8214,73377.38,9539.06,82916.44,overdue,2025-04-09,2025-03-10
1363,5190,55125.17,7166.27,62291.44,overdue,2024-04-08,2024-02-08
1364,5645,112734.62,14655.5,127390.12,paid,2025-09-26,2025-09-19
1365,9574,113458.34,14749.58,128207.92,paid,2026-04-07,2026-02-21
1366,1489,87505.92,11375.77,98881.69,paid,2026-02-09,2025-12-11
1367,132,92232.2,11990.19,104222.39,overdue,2026-06-19,2026-06-04
1368,9229,129308.93,16810.16,146119.09,pending,2025-10-24,2025-09-24
1369,7802,148982.89,19367.78,168350.67,paid,2026-04-19,2026-03-05
1370,4174,155273.22,20185.52,175458.74,partial,2026-06-03,2026-04-19
1371,1072,63274.12,8225.64,71499.76,paid,2024-03-07,2024-01-07
1372,4867,61256.7,7963.37,69220.07,partial,2024-03-14,2024-01-14
1373,37,66149.31,8599.41,74748.72,pending,2025-08-12,2025-06-28
1374,6409,78576.2,10214.91,88791.11,paid,2024-11-12,2024-10-28
1375,9142,84236.54,10950.75,95187.29,paid,2026-01-29,2025-12-15
1376,5469,107676.66,13997.97,121674.63,paid,2025-01-30,2024-12-16
1377,5216,91260.51,11863.87,103124.38,pending,2024-05-08,2024-04-08
1378,6424,68523.44,8908.05,77431.49,paid,2026-04-11,2026-02-25
1379,9464,123088.85,16001.55,139090.4,overdue,2026-04-17,2026-02-16
1380,7319,16613.09,2159.7,18772.79,partial,2026-02-22,2026-01-23
1381,2978,55206.42,7176.83,62383.25,pending,2025-12-24,2025-12-09
1382,2014,146585.25,19056.08,165641.33,paid,2025-06-29,2025-05-30
1383,2356,76840.33,9989.24,86829.57,paid,2024-12-12,2024-11-27
1384,9207,19010.78,2471.4,21482.18,paid,2024-08-20,2024-07-06
1385,6937,85793.99,11153.22,96947.21,pending,2024-09-22,2024-07-24
1386,6129,10944.56,1422.79,12367.35,paid,2024-12-22,2024-11-07
1387,3205,67695.42,8800.4,76495.82,paid,2025-01-31,2025-01-01
1388,40,57206.75,7436.88,64643.63,paid,2026-01-02,2025-11-03
1389,4820,109589.42,14246.62,123836.04,pending,2025-05-03,2025-04-18
1390,7987,40138.91,5218.06,45356.97,partial,2024-12-23,2024-12-16
1391,3930,103017.12,13392.23,116409.35,paid,2024-09-16,2024-08-02
1392,8276,21482.01,2792.66,24274.67,partial,2024-09-24,2024-09-09
1393,8139,25636.99,3332.81,28969.8,paid,2024-04-28,2024-03-29
1394,5262,117841.38,15319.38,133160.76,paid,2024-09-23,2024-08-09
1395,4620,22524.78,2928.22,25453.0,pending,2025-02-01,2024-12-03
1396,7631,188465.31,24500.49,212965.8,overdue,2024-03-15,2024-02-14
1397,3487,179673.95,23357.61,203031.56,pending,2025-10-10,2025-08-11
1398,7799,104647.41,13604.16,118251.57,overdue,2026-03-26,2026-02-24
1399,3046,79191.48,10294.89,89486.37,overdue,2025-05-23,2025-03-24
1400,9857,20977.45,2727.07,23704.52,pending,2026-06-11,2026-04-27
1401,9017,174662.96,22706.18,197369.14,pending,2025-03-16,2025-03-09
1402,4927,12601.87,1638.24,14240.11,pending,2025-02-17,2025-01-03
1403,4990,14795.3,1923.39,16718.69,partial,2024-04-19,2024-02-19
1404,6333,140467.29,18260.75,158728.04,paid,2026-04-07,2026-03-23
1405,5601,193970.74,25216.2,219186.94,paid,2024-08-22,2024-06-23
1406,9679,79764.19,10369.34,90133.53,pending,2025-08-18,2025-08-11
1407,9191,50254.32,6533.06,56787.38,paid,2024-05-05,2024-04-20
1408,5543,191414.77,24883.92,216298.69,overdue,2025-04-05,2025-03-21
1409,1695,180517.92,23467.33,203985.25,partial,2025-04-04,2025-03-20
1410,98,74553.19,9691.91,84245.1,paid,2025-08-11,2025-07-12
1411,8523,167630.51,21791.97,189422.48,pending,2024-12-06,2024-10-07
1412,6794,63991.31,8318.87,72310.18,overdue,2024-08-03,2024-06-19
1413,5562,102798.42,13363.79,116162.21,overdue,2025-07-06,2025-06-06
1414,7354,67888.29,8825.48,76713.77,overdue,2026-03-01,2026-01-30
1415,8485,8725.7,1134.34,9860.04,overdue,2024-04-24,2024-03-10
1416,6532,134759.18,17518.69,152277.87,paid,2024-02-20,2024-02-05
1417,9744,189416.87,24624.19,214041.06,paid,2025-02-21,2025-02-06
1418,8356,38243.6,4971.67,43215.27,paid,2025-05-18,2025-05-03
1419,6975,132107.22,17173.94,149281.16,overdue,2024-09-24,2024-08-10
1420,5958,16608.36,2159.09,18767.45,pending,2026-07-05,2026-05-06
1421,1918,24067.4,3128.76,27196.16,partial,2024-09-14,2024-08-15
1422,6682,56145.87,7298.96,63444.83,paid,2026-04-13,2026-03-14
1423,5420,19768.33,2569.88,22338.21,overdue,2024-12-19,2024-12-04
1424,7147,166211.48,21607.49,187818.97,overdue,2024-02-24,2024-01-10
1425,1026,129918.27,16889.38,146807.65,pending,2024-03-13,2024-02-27
1426,6349,37943.56,4932.66,42876.22,paid,2025-07-21,2025-07-06
1427,5033,84302.67,10959.35,95262.02,pending,2025-07-28,2025-06-28
1428,635,18986.81,2468.29,21455.1,pending,2026-01-02,2025-11-03
1429,7540,136266.75,17714.68,153981.43,pending,2024-04-15,2024-03-01
1430,8783,167893.28,21826.13,189719.41,pending,2026-02-07,2026-01-31
1431,3950,125729.39,16344.82,142074.21,pending,2025-02-27,2024-12-29
1432,409,65821.66,8556.82,74378.48,pending,2024-08-06,2024-06-22
1433,5652,14082.41,1830.71,15913.12,overdue,2025-11-02,2025-10-03
1434,6685,154722.8,20113.96,174836.76,pending,2025-01-05,2024-12-29
1435,5704,57983.9,7537.91,65521.81,overdue,2025-01-09,2024-11-25
1436,8614,49576.03,6444.88,56020.91,overdue,2026-06-09,2026-05-25
1437,666,6813.62,885.77,7699.39,cancelled,2024-12-07,2024-10-08
1438,6658,165151.47,21469.69,186621.16,paid,2025-06-22,2025-06-15
1439,1698,72761.81,9459.04,82220.85,paid,2025-09-07,2025-08-08
1440,527,55448.78,7208.34,62657.12,overdue,2024-04-14,2024-04-07
1441,4600,172604.35,22438.57,195042.92,paid,2026-03-20,2026-03-05
1442,381,129193.27,16795.13,145988.4,paid,2026-06-16,2026-05-02
1443,7484,147605.61,19188.73,166794.34,cancelled,2024-02-27,2024-01-28
1444,5251,12123.5,1576.06,13699.56,pending,2026-05-10,2026-04-10
1445,9908,69310.37,9010.35,78320.72,pending,2025-06-09,2025-04-25
1446,2393,20213.78,2627.79,22841.57,partial,2024-06-07,2024-04-23
1447,717,14900.52,1937.07,16837.59,pending,2024-05-25,2024-05-10
1448,5148,95107.13,12363.93,107471.06,paid,2024-09-19,2024-08-20
1449,8404,127895.05,16626.36,144521.41,pending,2025-12-08,2025-10-09
1450,3623,178424.81,23195.23,201620.04,paid,2026-05-09,2026-04-24
1451,5073,119829.32,15577.81,135407.13,pending,2024-08-03,2024-06-19
1452,5850,12545.53,1630.92,14176.45,cancelled,2024-05-23,2024-03-24
1453,5242,89141.6,11588.41,100730.01,overdue,2025-09-01,2025-07-18
1454,9055,36160.7,4700.89,40861.59,overdue,2025-01-13,2024-12-14
1455,9251,69262.39,9004.11,78266.5,overdue,2024-07-21,2024-06-06
1456,6131,58438.15,7596.96,66035.11,pending,2025-10-15,2025-09-15
1457,3481,187153.74,24329.99,211483.73,paid,2024-04-30,2024-03-31
1458,4542,196083.01,25490.79,221573.8,paid,2026-06-19,2026-06-12
1459,2323,73606.78,9568.88,83175.66,paid,2026-02-07,2025-12-09
1460,4328,47934.73,6231.51,54166.24,partial,2024-03-28,2024-02-12
1461,1982,54508.28,7086.08,61594.36,pending,2025-04-25,2025-04-18
1462,6872,27562.24,3583.09,31145.33,pending,2025-12-20,2025-12-05
1463,8653,115050.23,14956.53,130006.76,cancelled,2024-03-06,2024-01-21
1464,2747,23257.86,3023.52,26281.38,pending,2024-05-07,2024-03-23
1465,3013,156038.14,20284.96,176323.1,paid,2024-02-19,2024-01-05
1466,6485,98629.39,12821.82,111451.21,pending,2024-06-07,2024-04-08
1467,7973,144587.67,18796.4,163384.07,partial,2024-06-09,2024-05-10
1468,7770,103307.1,13429.92,116737.02,pending,2026-04-03,2026-02-02
1469,23,46025.72,5983.34,52009.06,cancelled,2026-04-27,2026-03-13
1470,2440,14845.76,1929.95,16775.71,paid,2025-10-20,2025-10-13
1471,7653,75336.57,9793.75,85130.32,partial,2026-02-02,2025-12-04
1472,6414,186844.29,24289.76,211134.05,paid,2025-04-05,2025-03-06
1473,5733,134941.7,17542.42,152484.12,paid,2025-08-31,2025-07-17
1474,4251,116969.84,15206.08,132175.92,paid,2024-08-30,2024-08-15
1475,1343,41260.74,5363.9,46624.64,paid,2026-01-26,2025-11-27
1476,8484,150932.22,19621.19,170553.41,partial,2025-11-08,2025-09-24
1477,7115,173587.48,22566.37,196153.85,paid,2025-01-10,2024-11-26
1478,4748,83090.27,10801.74,93892.01,pending,2026-03-10,2026-01-09
1479,7394,170741.76,22196.43,192938.19,cancelled,2025-01-15,2024-12-16
1480,8159,94887.35,12335.36,107222.71,paid,2024-02-17,2024-01-18
1481,3666,137567.05,17883.72,155450.77,pending,2024-05-18,2024-04-03
1482,6994,100927.93,13120.63,114048.56,overdue,2025-12-01,2025-10-02
1483,7925,183936.71,23911.77,207848.48,paid,2024-09-05,2024-08-06
1484,5741,78983.23,10267.82,89251.05,overdue,2025-02-18,2025-01-19
1485,86,185390.93,24100.82,209491.75,pending,2024-08-13,2024-06-14
1486,2956,157280.04,20446.41,177726.45,pending,2025-02-27,2025-02-20
1487,660,44021.94,5722.85,49744.79,pending,2024-11-22,2024-10-23
1488,1834,89006.35,11570.83,100577.18,overdue,2025-10-12,2025-09-12
1489,7757,108643.29,14123.63,122766.92,paid,2026-01-19,2025-12-20
1490,6512,94455.81,12279.26,106735.07,paid,2025-10-07,2025-08-08
1491,1912,55165.2,7171.48,62336.68,cancelled,2024-07-29,2024-06-14
1492,1007,33294.08,4328.23,37622.31,paid,2024-05-07,2024-03-08
1493,1238,85317.53,11091.28,96408.81,pending,2026-04-29,2026-04-22
1494,187,198124.33,25756.16,223880.49,cancelled,2024-03-18,2024-02-17
1495,3593,67001.71,8710.22,75711.93,pending,2024-01-11,2024-01-04
1496,7369,32603.61,4238.47,36842.08,pending,2026-01-20,2026-01-13
1497,6503,168128.04,21856.65,189984.69,overdue,2025-08-04,2025-06-05
1498,659,103295.15,13428.37,116723.52,partial,2026-01-22,2026-01-15
1499,6425,128067.24,16648.74,144715.98,partial,2024-08-26,2024-08-11
1500,4478,65741.24,8546.36,74287.6,paid,2026-06-24,2026-05-25
1501,5669,48444.42,6297.77,54742.19,overdue,2026-01-19,2025-11-20
1502,3453,42763.75,5559.29,48323.04,pending,2024-03-18,2024-03-11
1503,3777,123030.47,15993.96,139024.43,paid,2025-08-16,2025-08-09
1504,6852,132621.41,17240.78,149862.19,paid,2025-12-13,2025-10-14
1505,4576,179425.68,23325.34,202751.02,pending,2026-01-13,2025-12-14
1506,6392,121816.02,15836.08,137652.1,pending,2025-07-02,2025-05-03
1507,8129,95840.9,12459.32,108300.22,partial,2024-03-31,2024-03-01
1508,3931,141833.08,18438.3,160271.38,pending,2024-10-26,2024-09-26
1509,3129,124516.26,16187.11,140703.37,paid,2024-02-14,2024-01-30
1510,4839,17951.5,2333.7,20285.2,partial,2025-06-30,2025-06-23
1511,4027,34768.38,4519.89,39288.27,pending,2026-05-05,2026-03-06
1512,5101,50883.29,6614.83,57498.12,paid,2024-09-10,2024-07-27
1513,3506,185925.04,24170.26,210095.3,overdue,2024-09-24,2024-07-26
1514,8134,81397.86,10581.72,91979.58,paid,2025-05-07,2025-04-22
1515,8105,54842.4,7129.51,61971.91,pending,2025-12-06,2025-10-07
1516,7670,190508.54,24766.11,215274.65,paid,2025-11-01,2025-10-02
1517,5081,129430.42,16825.95,146256.37,pending,2024-12-15,2024-10-16
1518,2757,154738.19,20115.96,174854.15,pending,2025-06-27,2025-06-12
1519,26,122304.2,15899.55,138203.75,overdue,2025-08-20,2025-07-06
1520,7535,17665.88,2296.56,19962.44,cancelled,2024-10-22,2024-09-22
1521,4705,114980.79,14947.5,129928.29,paid,2026-03-24,2026-02-07
1522,5805,88494.76,11504.32,99999.08,paid,2025-03-10,2025-02-08
1523,908,76886.78,9995.28,86882.06,pending,2024-07-28,2024-07-13
1524,48,92386.19,12010.2,104396.39,pending,2025-09-05,2025-08-29
1525,6546,167249.51,21742.44,188991.95,pending,2025-08-15,2025-06-16
1526,6414,67808.18,8815.06,76623.24,paid,2025-12-23,2025-11-23
1527,6430,13819.6,1796.55,15616.15,paid,2026-05-15,2026-04-15
1528,431,61874.68,8043.71,69918.39,paid,2024-04-11,2024-03-12
1529,1654,191541.11,24900.34,216441.45,cancelled,2024-05-16,2024-04-16
1530,7677,59315.8,7711.05,67026.85,pending,2024-04-15,2024-02-15
1531,7976,88081.75,11450.63,99532.38,paid,2025-09-05,2025-08-06
1532,2940,193347.0,25135.11,218482.11,overdue,2026-04-02,2026-02-16
1533,7498,6953.35,903.94,7857.29,overdue,2024-08-19,2024-07-20
1534,4139,149990.96,19498.82,169489.78,overdue,2026-04-06,2026-02-20
1535,3978,60736.32,7895.72,68632.04,paid,2025-11-13,2025-09-14
1536,8636,118117.86,15355.32,133473.18,pending,2024-06-27,2024-06-20
1537,4956,165548.26,21521.27,187069.53,paid,2025-04-05,2025-03-06
1538,3992,190637.21,24782.84,215420.05,paid,2024-06-06,2024-05-30
1539,4789,166108.66,21594.13,187702.79,pending,2026-01-13,2026-01-06
1540,895,8557.39,1112.46,9669.85,pending,2025-07-29,2025-05-30
1541,3012,128276.66,16675.97,144952.63,pending,2024-06-22,2024-04-23
1542,5338,122921.89,15979.85,138901.74,pending,2025-02-20,2025-02-13
1543,5868,117452.37,15268.81,132721.18,paid,2025-08-18,2025-07-19
1544,1465,90792.24,11802.99,102595.23,paid,2024-09-09,2024-09-02
1545,8968,45138.76,5868.04,51006.8,paid,2025-01-29,2024-12-30
1546,1861,97898.14,12726.76,110624.9,pending,2025-05-14,2025-04-14
1547,4027,113782.0,14791.66,128573.66,cancelled,2024-03-12,2024-03-05
1548,8632,177017.69,23012.3,200029.99,paid,2025-02-27,2025-02-20
1549,2892,154174.63,20042.7,174217.33,paid,2026-05-22,2026-05-07
1550,3174,153657.94,19975.53,173633.47,partial,2025-10-07,2025-08-23
1551,6225,19378.25,2519.17,21897.42,pending,2026-04-13,2026-03-14
1552,6063,38212.32,4967.6,43179.92,pending,2025-06-28,2025-06-21
1553,3734,64156.05,8340.29,72496.34,pending,2024-12-09,2024-12-02
1554,941,110693.79,14390.19,125083.98,paid,2024-12-11,2024-10-27
1555,1105,112432.95,14616.28,127049.23,pending,2024-05-11,2024-04-11
1556,8094,93033.73,12094.38,105128.11,partial,2025-04-30,2025-03-31
1557,6941,51561.53,6703.0,58264.53,cancelled,2025-10-17,2025-09-02
1558,2750,112727.71,14654.6,127382.31,pending,2024-07-18,2024-05-19
1559,1765,98964.16,12865.34,111829.5,paid,2024-02-19,2024-02-04
1560,313,190686.66,24789.27,215475.93,paid,2025-09-06,2025-07-23
1561,9472,92034.58,11964.5,103999.08,pending,2026-06-03,2026-05-19
1562,3354,180013.36,23401.74,203415.1,partial,2024-05-08,2024-04-23
1563,4074,130682.02,16988.66,147670.68,pending,2025-03-10,2025-02-08
1564,2981,13972.68,1816.45,15789.13,partial,2025-02-18,2024-12-20
1565,6940,161417.81,20984.32,182402.13,partial,2024-07-04,2024-06-19
1566,997,157550.75,20481.6,178032.35,partial,2025-02-09,2024-12-11
1567,3575,18181.78,2363.63,20545.41,paid,2025-07-18,2025-05-19
1568,375,148397.05,19291.62,167688.67,pending,2025-11-05,2025-09-06
1569,9105,22642.55,2943.53,25586.08,paid,2024-03-13,2024-01-13
1570,9543,127268.71,16544.93,143813.64,pending,2025-03-05,2025-02-03
1571,1379,44817.7,5826.3,50644.0,partial,2025-11-05,2025-09-21
1572,8620,105996.1,13779.49,119775.59,paid,2024-12-01,2024-10-17
1573,9813,148030.92,19244.02,167274.94,paid,2025-08-27,2025-08-20
1574,1920,83320.93,10831.72,94152.65,paid,2026-07-19,2026-06-04
1575,9808,169879.9,22084.39,191964.29,paid,2024-09-16,2024-08-17
1576,5896,97082.31,12620.7,109703.01,pending,2026-03-17,2026-03-02
1577,8602,197339.04,25654.08,222993.12,paid,2025-04-25,2025-04-18
1578,2131,140087.64,18211.39,158299.03,paid,2024-05-04,2024-03-05
1579,5223,41871.44,5443.29,47314.73,overdue,2026-05-01,2026-04-24
1580,4076,183579.69,23865.36,207445.05,pending,2024-06-07,2024-05-31
1581,9515,55924.96,7270.24,63195.2,partial,2025-08-15,2025-07-31
1582,1543,178893.95,23256.21,202150.16,overdue,2024-11-03,2024-09-04
1583,9345,158287.53,20577.38,178864.91,pending,2025-04-01,2025-03-25
1584,6804,47679.63,6198.35,53877.98,pending,2025-09-23,2025-09-16
1585,256,71252.67,9262.85,80515.52,overdue,2026-03-24,2026-02-07
1586,695,189889.1,24685.58,214574.68,pending,2026-02-05,2025-12-07
1587,3428,120230.29,15629.94,135860.23,overdue,2026-02-21,2026-02-14
1588,519,38782.43,5041.72,43824.15,paid,2024-08-23,2024-08-16
1589,428,27383.68,3559.88,30943.56,cancelled,2024-09-24,2024-07-26
1590,3284,192449.57,25018.44,217468.01,pending,2025-07-01,2025-05-17
1591,6653,115267.42,14984.76,130252.18,cancelled,2025-01-23,2024-11-24
1592,8710,61070.42,7939.15,69009.57,overdue,2026-05-15,2026-03-16
1593,2788,95737.46,12445.87,108183.33,paid,2024-11-10,2024-09-26
1594,2804,93060.72,12097.89,105158.61,paid,2026-05-06,2026-03-07
1595,8005,73076.66,9499.97,82576.63,partial,2024-07-26,2024-07-19
1596,6648,103409.24,13443.2,116852.44,partial,2025-09-06,2025-07-23
1597,699,8571.18,1114.25,9685.43,partial,2026-06-21,2026-04-22
1598,3898,78178.42,10163.19,88341.61,cancelled,2026-01-01,2025-11-02
1599,1715,138903.63,18057.47,156961.1,paid,2024-05-04,2024-03-20
1600,4594,101924.53,13250.19,115174.72,paid,2024-07-21,2024-06-21
1601,9765,167326.4,21752.43,189078.83,paid,2024-02-03,2024-01-19
1602,1392,8691.56,1129.9,9821.46,paid,2025-02-22,2025-02-07
1603,7475,62385.51,8110.12,70495.63,pending,2026-05-07,2026-04-30
1604,8640,73433.98,9546.42,82980.4,overdue,2026-03-03,2026-02-24
1605,2300,55003.79,7150.49,62154.28,paid,2025-05-19,2025-04-04
1606,8143,119231.87,15500.14,134732.01,pending,2026-03-28,2026-03-21
1607,7648,8827.24,1147.54,9974.78,overdue,2025-03-02,2025-02-15
1608,842,10695.18,1390.37,12085.55,partial,2026-03-30,2026-03-23
1609,4822,80826.79,10507.48,91334.27,overdue,2025-02-19,2025-01-05
1610,2959,33296.31,4328.52,37624.83,paid,2025-11-25,2025-11-10
1611,4430,41560.57,5402.87,46963.44,pending,2024-06-09,2024-04-10
1612,9216,57053.02,7416.89,64469.91,paid,2025-06-09,2025-06-02
1613,4717,113203.64,14716.47,127920.11,pending,2024-12-26,2024-10-27
1614,9449,142578.2,18535.17,161113.37,paid,2025-06-03,2025-05-04
1615,6362,148904.8,19357.62,168262.42,overdue,2025-06-19,2025-05-05
1616,300,2939.19,382.09,3321.28,paid,2026-01-26,2025-11-27
1617,9625,24330.0,3162.9,27492.9,pending,2026-01-24,2025-11-25
1618,2588,4110.82,534.41,4645.23,pending,2024-09-18,2024-09-03
1619,655,48774.97,6340.75,55115.72,pending,2024-01-27,2024-01-12
1620,3831,106605.32,13858.69,120464.01,pending,2025-06-29,2025-05-15
1621,317,198136.68,25757.77,223894.45,paid,2024-10-11,2024-08-27
1622,66,60127.43,7816.57,67944.0,pending,2024-03-19,2024-03-04
1623,3494,135665.32,17636.49,153301.81,paid,2025-05-14,2025-05-07
1624,7596,91516.71,11897.17,103413.88,pending,2024-03-01,2024-01-16
1625,4185,67970.39,8836.15,76806.54,pending,2025-07-25,2025-07-10
1626,8226,107368.27,13957.88,121326.15,pending,2024-09-20,2024-07-22
1627,1120,15079.75,1960.37,17040.12,overdue,2025-02-03,2025-01-04
1628,1624,177987.12,23138.33,201125.45,paid,2025-09-13,2025-09-06
1629,7353,32935.73,4281.64,37217.37,pending,2025-10-13,2025-09-13
1630,6421,8054.31,1047.06,9101.37,pending,2024-05-30,2024-05-15
1631,5298,58645.64,7623.93,66269.57,partial,2024-12-09,2024-10-10
1632,809,142706.25,18551.81,161258.06,paid,2025-12-28,2025-10-29
1633,1146,114996.82,14949.59,129946.41,paid,2024-01-28,2024-01-21
1634,54,46490.55,6043.77,52534.32,pending,2025-02-11,2025-01-27
1635,3213,71715.38,9323.0,81038.38,pending,2026-04-19,2026-03-05
1636,2832,29011.4,3771.48,32782.88,cancelled,2024-01-14,2024-01-07
1637,9294,32090.04,4171.71,36261.75,overdue,2025-09-24,2025-09-09
1638,7369,101805.31,13234.69,115040.0,paid,2025-12-11,2025-10-12
1639,3664,113745.59,14786.93,128532.52,paid,2024-03-07,2024-02-06
1640,9064,11659.52,1515.74,13175.26,paid,2024-10-29,2024-10-14
1641,1468,102410.31,13313.34,115723.65,pending,2026-02-12,2025-12-29
1642,5104,6825.67,887.34,7713.01,paid,2024-09-20,2024-09-13
1643,6913,175512.03,22816.56,198328.59,paid,2024-08-20,2024-07-06
1644,9555,87237.58,11340.89,98578.47,pending,2024-12-24,2024-12-09
1645,5417,25030.56,3253.97,28284.53,overdue,2025-03-17,2025-03-10
1646,8838,188725.34,24534.29,213259.63,paid,2025-02-25,2025-02-10
1647,6695,195112.65,25364.64,220477.29,overdue,2025-10-13,2025-08-29
1648,400,42863.01,5572.19,48435.2,paid,2024-10-12,2024-09-27
1649,583,1579.95,205.39,1785.34,pending,2024-02-10,2024-01-11
1650,3049,103329.2,13432.8,116762.0,partial,2025-02-09,2025-01-10
